date,Arb Nbuy,Nonarb Nbuy,Inst Nbuy,Foreign Nbuy,VKOSPI,VIX
2010-10-19,-187.76,-115.03,-412.15371,132.21019,19.62,20.63
2010-10-20,-6.08,-4.98,154.89134,-198.57178,19.02,19.79
2010-10-21,-442.93,-65,-143.18839,6.40566,18.36,19.27
2010-10-22,87.54,170.15,93.52198,559.81386,17,18.78
2010-10-25,185.13,-105.64,-34.63212,501.78177,16.57,19.85
2010-10-26,-41.98,-9.75,-422.12318,446.98055,16.34,20.22
2010-10-27,-342.58,-77.62,-382.67488,84.39279,16.51,20.71
2010-10-28,-33.82,-68.45,-201.28344,60.55876,16.59,20.88
2010-10-29,-407.08,-439.31,-294.63186,-337.37049,18.6,21.2
2010-11-01,-22.51,5.35,96.75295,-6.20804,18.34,21.83
2010-11-02,-192.3,-117.06,-173.48956,12.54463,18.38,21.57
2010-11-03,148.62,-133.86,39.14752,190.80799,18.8,19.56
2010-11-04,24.81,-163.46,-319.46968,330.71836,18.67,18.52
2010-11-05,316.82,-6.05,-317.37447,797.61308,19.61,18.26
2010-11-08,134.46,-24.11,-232.35555,256.59717,19.3,18.29
2010-11-09,-12.14,-28.92,-41.39773,-31.56037,18.71,19.08
2010-11-10,104.83,122.73,-127.7935,438.45262,18.39,18.47
2010-11-11,-1803.6,872.24,873.69357,-1309.48328,20.54,18.64
2010-11-12,103.41,278.87,-498.37493,876.2435,20.68,20.61
2010-11-15,-51.43,88.58,-164.56542,221.94449,20.32,20.2
2010-11-16,-347.58,15.68,-350.58014,75.78957,20.58,22.58
2010-11-17,-185.46,-16.72,129.75821,-305.96404,20.37,21.76
2010-11-18,36.17,-25.33,190.92063,-156.9203,19.21,18.75
2010-11-19,-214.65,-6.04,-207.13,192.75427,18.43,18.04
2010-11-22,144.19,10.85,169.69734,201.64686,18.35,18.37
2010-11-23,-176.42,70.81,-224.2574,181.24148,19.29,20.63
2010-11-24,-79.85,15.71,489.88658,49.76765,19.93,19.56
2010-11-25,35.69,-279.38,147.94401,-170.60218,19.88,19.56
2010-11-26,300.02,199.83,333.22325,60.86172,22.49,22.22
2010-11-29,135.02,89.59,122.01101,-161.21807,23.36,21.53
2010-11-30,21.05,50.95,157.21768,-96.48979,22.76,23.54
2010-12-01,-53.77,34.24,74.12731,34.55232,21.73,21.36
2010-12-02,-117.94,-131.96,-160.00372,399.28397,19.8,19.39
2010-12-03,53.66,-225.86,-239.17011,353.91538,18.84,18.01
2010-12-06,19.94,-64.13,-181.98232,-15.65444,19.2,18.02
2010-12-07,99.16,-148.9,46.31083,80.23504,18.72,17.99
2010-12-08,-27.4,-102.13,-290.55137,263.80343,18.87,17.74
2010-12-09,647.78,-57.56,93.0388,334.90813,18.2,17.25
2010-12-10,42.59,-16.6,3.95803,-0.16244,17.5,17.61
2010-12-13,14.55,77.35,-87.49377,38.91469,16.95,17.55
2010-12-14,-200.13,51.25,-406.2675,544.99973,15.99,17.61
2010-12-15,-136.63,56.42,-504.6297,389.27692,15.85,17.94
2010-12-16,94.39,-36.41,-179.67566,50.82354,16.12,17.39
2010-12-17,34.72,-21.78,-10.40869,184.75979,15.99,16.11
2010-12-20,21.94,207.2,112.65604,183.59445,17.98,16.41
2010-12-21,109.8,-100.08,-299.51719,-31.15612,17.51,16.49
2010-12-22,-1.78,-187.69,-480.71641,354.70019,17.67,15.45
2010-12-23,146.19,73.03,-104.8337,138.58334,17.69,16.47
2010-12-24,122.07,-106.66,-100.0393,75.74633,18.1,16.47
2010-12-27,196.18,118.36,-91.22255,156.04589,18.1,17.67
2010-12-28,420.84,97.76,300.39363,242.33375,17.05,17.52
2010-12-29,-30.86,-114.13,-105.79449,-21.6689,16.19,17.28
2010-12-30,105.79,22.42,412.34514,-142.78866,15.83,17.52
2011-01-03,2.11,66.15,51.55964,309.47124,16.37,17.61
2011-01-04,-179.91,96.28,-128.96569,539.27032,15.7,17.38
2011-01-05,93.71,-38.15,-84.91356,129.70965,15.86,17.02
2011-01-06,-28.29,-169.27,-240.95002,340.25139,15.67,17.4
2011-01-07,125.3,-28.18,231.50316,-50.66806,15.41,17.14
2011-01-10,121.43,21.46,84.80056,-235.49102,16.24,17.54
2011-01-11,-53.88,198.43,16.49669,-101.01353,15.78,16.89
2011-01-12,-230.86,-175.83,-285.88016,326.53432,15.58,16.24
2011-01-13,-774.12,-477.59,-811.17351,145.24633,16.87,16.39
2011-01-14,-75.64,-241.33,5.93389,-143.61448,15.64,15.46
2011-01-17,-147.86,-309.06,-441.54132,-35.27916,16.55,15.46
2011-01-18,-152.4,26.2,-80.8181,-19.80896,16.79,15.87
2011-01-19,-29.04,-67.87,65.78603,-3.04017,15.57,17.31
2011-01-20,-112.2,-179.36,-193.25336,-133.96798,15.81,17.99
2011-01-21,-43.57,46,-68.62048,-295.27397,16.87,18.47
2011-01-24,-103.15,-63.6,196.45029,-125.10125,16.18,17.65
2011-01-25,63.99,-234.17,176.15691,76.01745,15.42,17.59
2011-01-26,-31.52,-56.95,195.75797,117.86399,14.62,16.64
2011-01-27,-185.39,-129.48,-334.08269,360.58188,14.57,16.15
2011-01-28,-62.06,-58.33,-106.37912,-156.07285,14.5,20.04
2011-01-31,44.66,-119.76,173.91669,-699.5841,16.3,19.53
2011-02-01,-105.94,-252.74,-77.3327,-141.60121,16.28,17.63
2011-02-07,-196.55,59.94,42.84601,7.05125,16.32,16.28
2011-02-08,-334.29,-102.2,-61.96956,-82.7436,16.95,15.81
2011-02-09,-53.34,-73.15,27.4345,-479.6032,17.84,15.87
2011-02-10,-56.32,-432.08,300.92504,-1097.18981,18.77,16.09
2011-02-11,-243.06,-158.01,270.40405,-617.27693,19.46,15.69
2011-02-14,-75.98,61.35,111.49697,31.20515,17.59,15.95
2011-02-15,-358.79,-237.6,-36.44584,-48.65645,17.79,16.37
2011-02-16,201.49,-84.3,281.1383,-204.88182,18.81,16.72
2011-02-17,-22.19,100.66,-49.26101,71.16575,19.12,16.59
2011-02-18,-52.68,71.08,183.98542,95.54497,17.76,16.43
2011-02-21,-457.32,-119.18,-377.01245,176.17798,18.78,16.43
2011-02-22,-165.19,-41.83,196.9928,-340.70113,20.33,20.8
2011-02-23,202.67,93.55,299.50331,-159.83245,20.2,22.13
2011-02-24,137.37,-12.64,329.64582,-176.84638,20.63,21.32
2011-02-25,-140.24,-130.04,204.42581,-317.99949,19.83,19.22
2011-02-28,-77.84,-82.56,165.82679,-223.05622,20.06,18.35
2011-03-02,-46.27,-33.16,92.62897,-73.21028,19.45,20.7
2011-03-03,-105.7,82.14,179.62104,178.81765,17.9,18.6
2011-03-04,9.77,98.6,178.77778,396.02147,16.25,19.06
2011-03-07,-300.97,-66.43,-219.60067,-46.50476,17.91,20.66
2011-03-08,136.28,54,460.63244,-406.77404,17.78,19.82
2011-03-09,-4.71,-21.45,-13.91653,-35.72278,17.8,20.22
2011-03-10,-389.13,-39.96,470.39482,-1177.86877,18.59,21.88
2011-03-11,-209.95,-191.38,97.4113,-503.39838,19.23,20.08
2011-03-14,-168.44,168.12,43.18114,130.42224,18.91,21.13
2011-03-15,-483.93,19.37,168.06275,-228.05808,25.92,24.32
2011-03-16,268.12,239.93,545.39271,-3.9867,21.49,29.4
2011-03-17,-61.91,22.78,102.07082,113.25551,22.05,26.37
2011-03-18,19.56,-218.87,127.94245,138.74797,20.42,24.44
2011-03-21,23.2,-6.6,-145.51837,131.98811,18.4,20.61
2011-03-22,66.88,2.67,-196.68032,230.14081,17.26,20.21
2011-03-23,84.48,54.25,-43.45737,123.6901,17.46,19.17
2011-03-24,85.8,44.11,-5.26234,272.52547,16.69,18
2011-03-25,345.83,-65.69,-112.30754,358.82373,15.56,17.91
2011-03-28,125.07,-118.84,-234.03449,162.72742,16,19.44
2011-03-29,78.49,353.41,-76.01739,173.91005,16.11,18.16
2011-03-30,551.3,287.15,102.29327,492.18182,16.55,17.71
2011-03-31,478.8,407.68,-178.13674,690.06924,16.57,17.74
2011-04-01,316.03,321.86,-258.24768,734.71636,16.39,17.4
2011-04-04,231.74,-156.84,-535.04443,182.6712,17.54,17.5
2011-04-05,102.59,314.73,-70.63302,217.78814,17.54,17.25
2011-04-06,-41.73,100.52,-299.3605,516.10802,18.07,16.9
2011-04-07,-51.17,104.69,-244.57662,67.02657,18.31,17.11
2011-04-08,-116.4,159.81,-70.13369,112.51404,18.13,17.87
2011-04-11,-85.79,-299.14,-290.19992,99.68913,18.26,16.59
2011-04-12,-239.59,-281.95,-379.60694,-220.91349,19.12,17.09
2011-04-13,-131.01,-98.8,-85.5459,-23.84395,18.64,16.92
2011-04-14,-196.71,-231.15,-117.41469,-17.85096,18.35,16.27
2011-04-15,79.69,-318.64,-11.74779,-154.30607,18.04,15.32
2011-04-18,-143.14,-82.59,-405.27552,-32.63656,18.53,16.96
2011-04-19,-229.79,-69.63,-120.58921,-531.7614,18.35,15.83
2011-04-20,186.71,219.34,272.60395,177.50694,17.21,15.07
2011-04-21,595.32,45.46,-199.98804,827.48443,17.38,14.69
2011-04-22,233.16,-92.13,-517.11236,210.32792,16.85,14.69
2011-04-25,-103.66,-95.28,-202.82607,131.33002,17.56,15.77
2011-04-26,160.39,-118.7,-297.24772,77.79556,18.13,15.62
2011-04-27,378.4,501.9,-196.82013,688.54374,18.44,15.35
2011-04-28,-258.13,-105.82,-255.53192,9.02054,18.09,14.62
2011-04-29,58.65,1.84,-214.88838,75.97696,18.36,14.75
2011-05-02,284.85,125.67,298.99955,190.96729,18.43,15.99
2011-05-03,26.59,-13.61,-351.04641,33.79456,18.71,16.7
2011-05-04,165.45,397.43,-199.13588,19.61281,18.73,17.08
2011-05-06,-14.78,247.6,-130.60957,-237.61497,19.62,18.4
2011-05-09,-600.76,48.19,-316.30454,70.88984,20.32,17.16
2011-05-11,-299.58,-197.46,-150.22554,143.62965,20.08,16.95
2011-05-12,-1111.87,-569.37,-91.23664,-996.44618,20.84,16.03
2011-05-13,-185.69,-215.56,79.59164,-637.71706,20.24,17.07
2011-05-16,-431.93,-125.27,63.61739,-509.2849,20.37,18.24
2011-05-17,-114.99,-92.71,-50.52378,-234.11744,19.84,17.55
2011-05-18,-99.12,-215.14,213.46241,-49.60184,18.24,16.23
2011-05-19,-287.86,-560.91,111.55484,-380.52028,18.22,15.52
2011-05-20,-81.22,114.61,195.13379,-123.59792,17.29,17.43
2011-05-23,-133.94,-169.36,-46.25173,-412.28326,19.3,18.27
2011-05-24,-79.42,83.35,204.09055,-273.57687,19.25,17.82
2011-05-25,-290.56,37.59,-79.43276,-72.60872,19.87,17.07
2011-05-26,79.85,56,254.93476,290.7537,19.08,16.09
2011-05-27,-106.19,138.64,67.25976,222.42617,18.13,15.98
2011-05-30,-44.07,-99.29,-80.12934,-83.76841,19.42,15.98
2011-05-31,540.89,635.71,770.15556,482.94778,18.56,15.45
2011-06-01,62.47,-47.27,4.95932,49.15496,17.97,18.3
2011-06-02,-207.54,136.75,-284.1751,-32.08558,18.93,18.09
2011-06-03,261.58,221.23,78.49484,21.61608,18.75,17.95
2011-06-07,116.24,372.55,-201.962,217.51468,19.72,18.07
2011-06-08,-195.39,104.33,-448.03637,91.79322,20.66,18.79
2011-06-09,-188.79,-362.11,9.48768,-659.64177,19.85,17.77
2011-06-10,-317.03,12.59,-277.98862,-34.0331,19.36,18.86
2011-06-13,186.98,195.19,348.0398,-203.69145,19.59,19.61
2011-06-14,108.43,104.21,490.81772,-52.53211,18.81,18.26
2011-06-15,30.08,40.73,196.93901,15.51873,18.82,21.32
2011-06-16,-173.46,82.48,-108.62907,-208.14389,19.91,22.73
2011-06-17,402.44,259.84,135.58642,-188.21185,21.32,21.85
2011-06-20,54.5,279.14,198.98833,-130.94669,21.67,19.99
2011-06-21,365.59,181.03,257.27768,3.39396,20.36,18.86
2011-06-22,167.43,221.3,349.1511,-17.17285,19.7,18.52
2011-06-23,-19.73,-7.95,-32.77835,-127.36376,19.95,19.29
2011-06-24,676.38,294.05,584.25408,55.96768,18.92,21.1
2011-06-27,-415.75,-68.29,-303.86274,-102.98498,20.65,20.56
2011-06-28,284.32,218.04,326.88774,-36.96339,21.11,19.17
2011-06-29,89.99,407.31,145.2989,420.26508,20.65,17.27
2011-06-30,62.16,270.07,144.2474,183.63218,19.24,16.52
2011-07-01,31.33,191.06,420.04096,163.33057,17.65,15.87
2011-07-04,142.98,30.6,221.66187,160.96753,17.66,15.87
2011-07-05,446.81,149.55,252.66934,375.7175,17.12,16.06
2011-07-06,264.93,81.04,-63.67242,169.86031,17.14,16.34
2011-07-07,409.84,315.43,111.86334,533.25363,17.25,15.95
2011-07-08,328.22,130.25,-1546.69341,1718.16727,17.41,15.95
2011-07-11,307.86,270.42,-268.13252,107.70462,18.38,18.39
2011-07-12,-11.05,27.26,-94.95739,-385.81368,20.31,19.87
2011-07-13,-69.24,-37.92,-153.19436,-195.82214,19.97,19.91
2011-07-14,-504.38,-213.5,-93.77391,-44.94409,20.12,20.8
2011-07-15,49.85,216.51,283.37797,-127.67964,20.53,19.53
2011-07-18,-298.43,-116.46,-26.01878,-210.78488,21.16,20.95
2011-07-19,181.75,64.53,290.35491,-309.49011,21,19.21
2011-07-20,331.14,50.99,408.51866,-135.41996,19.6,19.09
2011-07-21,114.12,227.92,151.64629,-177.80874,19.47,17.56
2011-07-22,212.77,379.09,399.52012,161.61387,17.9,17.52
2011-07-25,-105.82,63.57,-81.99125,-61.04119,19.78,19.35
2011-07-26,305.26,190.56,351.09576,-31.73926,19.4,20.23
2011-07-27,84.41,69.38,305.30217,-41.75782,19.19,22.98
2011-07-28,-63.81,181.33,-13.02543,-125.96945,19.9,23.74
2011-07-29,-106.69,59.25,25.6251,-147.38455,21,25.25
2011-08-01,510.37,232.56,262.57889,253.39925,19.31,23.66
2011-08-02,-187.36,-274.64,-310.32929,-374.19794,21.44,24.79
2011-08-03,-636.71,83.85,17.81461,-777.55468,21.72,23.38
2011-08-04,-182.53,78.38,5.05337,-438.6153,22.58,31.66
2011-08-05,166.65,945.56,983.57004,-410.9942,28.31,32
2011-08-08,59.04,467.25,794.8334,-84.44322,35.26,48
2011-08-09,-825.23,27.68,984.46487,-1166.87683,50.11,35.06
2011-08-10,-1462.45,-673.54,-288.38715,-1262.53972,46.89,42.99
2011-08-11,-298.91,284.84,141.71924,-279.16289,43.89,39
2011-08-12,-376.76,-62.3,-218.09463,-278.46313,37.15,36.36
2011-08-16,-51.76,80.55,-255.01695,660.44105,28.53,32.85
2011-08-17,4.8,47.71,27.27727,-13.40163,28.86,31.58
2011-08-18,-280.37,143.12,-456.46641,-151.05168,31.12,42.67
2011-08-19,394.15,435.73,113.823,-260.18405,41.91,43.05
2011-08-22,349.83,201.88,370.77329,-242.12111,37.99,42.44
2011-08-23,-124.81,-25.33,251.6132,-64.72288,34.78,36.27
2011-08-24,-367.64,-234.88,-381.42199,93.81489,36.68,35.9
2011-08-25,-191.54,-41.28,91.12324,-45.104,37.4,39.76
2011-08-26,-44.3,52.28,170.48817,-62.00786,38.37,35.59
2011-08-29,-173.27,-87.52,324.77057,-163.27103,33.41,32.28
2011-08-30,-15.04,-183.56,-241.53429,200.72994,30.39,32.89
2011-08-31,59.76,287.77,102.92282,264.68839,28.05,31.62
2011-09-01,-63.15,625.2,-372.40846,1089.15089,29.79,31.82
2011-09-02,-160.78,-30.63,-388.25396,-79.848,30.63,33.92
2011-09-05,-256.49,43.25,-429.25941,-329.78125,35.55,33.92
2011-09-06,-175.26,147.11,-9.38097,-436.01883,40.46,37
2011-09-07,133.46,-36.3,472.88985,-328.80315,35.9,33.38
2011-09-08,89.85,87.09,493.32137,-5.53028,33.93,34.32
2011-09-09,-204.6,-75.08,-38.58856,-113.51305,36.96,38.52
2011-09-14,-16.88,-117.2,193.98299,-687.97565,43.38,34.6
2011-09-15,41.09,101.58,174.6656,-193.40106,39.14,31.97
2011-09-16,615.63,231.05,990.11308,91.05779,35.42,30.98
2011-09-19,-169.84,121.63,-48.66289,2.85766,39.04,32.73
2011-09-20,330.26,115.16,450.94619,-182.8413,38.59,32.86
2011-09-21,96.35,245.95,73.37701,265.63517,37.51,37.32
2011-09-22,-431.93,-24.49,-477.30539,-303.6535,40.58,41.35
2011-09-23,-501.19,-100.92,-303.03244,-668.31369,45.95,41.25
2011-09-26,270.44,289.17,698.5532,-261.39951,46.16,39.02
2011-09-27,129.01,91.88,172.49451,164.38687,41.8,37.71
2011-09-28,-378.51,3.09,-297.26324,326.14324,43.29,41.08
2011-09-29,-184.51,116.17,189.63266,118.76991,42.43,38.84
2011-09-30,-259.66,155.52,-66.46761,219.76822,40.56,42.96
2011-10-04,-210.11,65.94,-209.97534,-449.86406,45.32,40.82
2011-10-05,352.26,96.66,175.03443,-301.15047,45.64,37.81
2011-10-06,263.49,72.45,549.2188,117.61283,41.41,36.27
2011-10-07,113.29,130.58,451.0387,380.77761,39.84,36.2
2011-10-10,-110.58,-32.59,194.22318,-101.00421,39.41,33.02
2011-10-11,114.08,110.6,287.11871,330.91688,36.35,32.86
2011-10-12,-167.53,108.04,53.75306,-5.72981,34.06,31.26
2011-10-13,8.59,-19.1,-224.78803,440.35156,31.82,30.7
2011-10-14,-40.28,217.27,52.11974,43.58613,31.49,28.24
2011-10-17,-7.46,212.53,76.54127,252.67139,30.61,33.39
2011-10-18,-60.06,139.8,209.83841,143.79588,33.07,31.56
2011-10-19,7.26,134.54,-50.20263,-26.9173,31.73,34.44
2011-10-20,-8.82,-5.3,1.1467,-112.19432,36.22,34.78
2011-10-21,-64.96,68.38,225.62279,-258.10347,34.42,31.32
2011-10-24,272.23,127.48,576.20793,181.73664,32.85,29.26
2011-10-25,22.01,145.55,-188.84819,354.303,33.72,32.22
2011-10-26,88.78,71.33,136.37606,-103.03166,33.92,29.86
2011-10-27,213.02,-79.22,340.4573,168.60398,30.07,25.46
2011-10-28,616.22,230.44,252.96104,453.15824,29.23,24.53
2011-10-31,-21.55,110.38,-381.50325,138.41175,31.02,29.96
2011-11-01,-125.25,20.89,-164.07287,169.21071,31.99,34.77
2011-11-02,-74.4,142.52,146.2549,-349.31776,33.94,32.74
2011-11-03,-194.3,-57.66,-410.1277,-33.27522,36.21,30.5
2011-11-04,215.16,139.77,722.13944,62.59968,31.12,30.16
2011-11-07,-216.75,-108.86,-247.46346,134.81909,32.67,29.85
2011-11-08,138.73,73.47,87.72592,24.08599,32.86,27.48
2011-11-09,362.14,137.69,333.73579,-267.7028,30.46,36.16
2011-11-10,195.18,-315.64,-179.63591,-503.6888,35.72,32.81
2011-11-11,-340.02,96.79,30.76126,-263.39092,34.18,30.04
2011-11-14,47.57,47.08,322.57484,133.03399,31.47,31.13
2011-11-15,62.61,-42.86,41.11874,-79.66452,32.34,31.22
2011-11-16,-225.34,80.85,-259.05614,89.61697,35.43,33.51
2011-11-17,-98.87,-94.58,53.05837,-340.12736,34.86,34.51
2011-11-18,-543.65,-118.65,-254.66263,-399.64712,36.16,32
2011-11-21,-192.87,-29.3,13.82606,-288.4229,36.17,32.91
2011-11-22,-105.42,-15.94,119.36687,-326.29513,35.36,31.97
2011-11-23,-249,-32.41,31.12889,-420.97669,34.87,33.98
2011-11-24,-26.73,178.35,328.30882,-272.18886,33.66,33.98
2011-11-25,-142.55,5.03,312.4177,-354.35517,32.63,34.47
2011-11-28,140.43,71.34,533.26224,-198.09862,30.25,32.13
2011-11-29,428.21,357.32,640.26293,414.83248,28.43,30.64
2011-11-30,293.69,394.09,259.68248,388.73371,29.04,27.8
2011-12-01,1067.11,253.61,1049.31835,627.85911,27.13,27.41
2011-12-02,724.63,147.37,629.18633,99.46872,26.67,27.52
2011-12-05,272.91,59.48,113.11623,-72.79098,27.64,27.84
2011-12-06,347.14,34.04,288.94894,-160.16547,28.64,28.13
2011-12-07,558.42,198.9,336.71875,-28.58975,29.27,28.67
2011-12-08,192.7,351.77,-155.73215,202.80084,29.49,30.59
2011-12-09,-281.02,-44.54,-161.14058,-420.18427,31.07,26.38
2011-12-12,181.88,85.29,63.03566,2.56329,28.43,25.67
2011-12-13,-187.93,-56.1,-204.16423,-204.13494,28.03,25.41
2011-12-14,87.29,9.62,122.21455,-346.43031,27.4,26.04
2011-12-15,-195.66,-52.76,-205.27879,-285.91074,27.26,25.11
2011-12-16,-215.48,-17.35,-180.53118,33.53247,25.42,24.29
2011-12-19,-284.91,-46.15,8.10707,-240.73277,27.98,24.92
2011-12-20,92.66,-60.25,158.97424,-320.70088,26.65,23.22
2011-12-21,153.58,113.24,333.34067,325.51371,24.87,21.43
2011-12-22,2.22,81.47,97.451,-18.90039,25.12,21.16
2011-12-23,291.64,233.14,366.43765,185.69734,24.54,20.73
2011-12-26,3.69,14.29,-56.8853,81.94356,25.18,20.73
2011-12-27,-43.87,30.55,142.04753,95.67183,26.26,21.91
2011-12-28,-175.12,-59.97,-199.54037,30.51967,26.35,23.52
2011-12-29,-94.27,71.51,113.38984,12.65268,26.4,22.65
2012-01-02,-127,-204.85,92.20326,-102.25519,27.13,23.4
2012-01-03,482.42,471.2,677.56591,302.64411,26.72,22.97
2012-01-04,75.12,139.96,109.96232,288.11936,27.08,22.22
2012-01-05,112.87,192.71,279.88235,-41.56408,27.23,21.48
2012-01-06,-263.75,4.26,-269.14722,-48.31023,27.17,20.63
2012-01-09,-316.7,56.58,-280.74754,-75.70453,27.01,21.07
2012-01-10,464.3,187.56,607.85507,25.27489,24.84,20.69
2012-01-11,-24.54,-9.48,-42.01519,112.60488,24.35,21.05
2012-01-12,13.58,164.33,93.60437,166.80372,22.76,20.47
2012-01-13,129.45,151.47,432.46196,605.29103,22.28,20.91
2012-01-16,-176.46,-4.71,-139.60266,6.64526,24.22,20.91
2012-01-17,304.2,403.4,273.01335,422.90163,23.42,22.2
2012-01-18,-12.13,110.84,-161.40623,445.04375,23.79,20.89
2012-01-19,428.04,272.16,20.00233,740.36625,22.94,19.87
2012-01-20,534.1,562.48,-252.06948,1440.40523,23.12,18.28
2012-01-25,611.23,63.07,-510.87114,942.42471,23.89,18.31
2012-01-26,255.15,144.27,-177.62347,464.64766,23.76,18.57
2012-01-27,116.87,215.86,-228.36696,491.05166,23.83,18.53
2012-01-30,120.73,-75.96,-93.6441,-75.07782,24.41,19.4
2012-01-31,440.85,66.39,-106.76322,140.21938,23.36,19.44
2012-02-01,52,-76.4,-219.0094,415.56028,23.44,18.55
2012-02-02,228.72,239.83,-222.91738,1009.50611,22.89,17.98
2012-02-03,58.83,38.46,-233.68953,-120.81341,22.85,17.1
2012-02-06,111.37,-71.4,-26.86399,180.12775,23.45,17.76
2012-02-07,167.5,255.54,-87.9428,363.55577,22.17,17.65
2012-02-08,2.36,278.68,-1.84188,400.60084,21.36,18.16
2012-02-09,-98.24,-257.99,-154.15687,104.29217,21.76,18.63
2012-02-10,-116.15,-57.55,-395.54369,89.96274,21.56,20.79
2012-02-13,127.99,-11.76,42.23871,165.35514,21.32,19.04
2012-02-14,-226.22,-50.56,-165.42688,21.74289,20.23,19.54
2012-02-15,167.77,55.43,115.66099,254.22291,19.82,21.14
2012-02-16,3.26,-124.76,-366.32293,-51.82792,21.3,19.22
2012-02-17,81.09,133.93,44.86163,258.75227,20.14,17.78
2012-02-20,124.07,-10.19,-210.08501,162.7918,21,17.78
2012-02-21,92.44,109.94,-290.99625,124.66829,21.17,18.19
2012-02-22,-15.26,12.89,-270.73595,308.81574,21,18.19
2012-02-23,61.63,97.45,-204.58476,-15.12587,21.08,16.8
2012-02-24,36.61,91.89,-101.2026,174.61441,20.29,17.31
2012-02-27,-28.41,-64.83,-237.39489,-28.41723,21.54,18.19
2012-02-28,43.61,22.97,243.57668,-79.63675,20.34,17.96
2012-02-29,-143.85,147.32,3.52563,528.83887,19.4,18.43
2012-03-02,-11.01,-47.46,-38.21899,369.41771,18.64,17.29
2012-03-05,-174.44,-72.39,-224.1987,-47.67028,19.25,18.05
2012-03-06,49.06,-213.03,-62.14129,-225.80225,19.35,20.87
2012-03-07,-176.31,-320.8,18.85213,-372.12449,20.85,19.07
2012-03-08,-507.3,33.17,200.37074,-419.1016,19.91,17.95
2012-03-09,75.91,-133.38,80.78308,15.51887,18.07,17.11
2012-03-12,-48.39,-152.17,-142.39474,-146.80826,18.87,15.64
2012-03-13,322.24,155.56,218.14451,120.19473,18.12,14.8
2012-03-14,99.21,199.43,-19.22812,536.56448,18.28,15.31
2012-03-15,111.22,69.29,-242.87245,167.6794,18.43,15.42
2012-03-16,41.11,-86.2,-111.97517,154.75786,17.65,14.47
2012-03-19,50.94,-28.18,-63.1078,36.72436,18.07,15.04
2012-03-20,-139.67,-100.07,-170.30235,11.70768,17.87,15.58
2012-03-21,16.72,-212.97,-185.03651,-146.32072,17.73,15.13
2012-03-22,72.03,32.04,-32.34126,-48.20386,17.37,15.57
2012-03-23,-145.05,4.7,-151.58391,46.87549,17.35,14.82
2012-03-26,69.5,-36.75,-220.16006,-41.5762,17.87,14.26
2012-03-27,-4.66,118.96,-118.33955,344.68304,17.1,15.59
2012-03-28,-20.57,-62.75,44.75565,-54.62205,17.44,15.47
2012-03-29,-194.37,-32.46,-129.17279,39.22517,17.78,15.48
2012-03-30,-22.93,-136.02,-21.31498,22.77493,17.56,15.5
2012-04-02,-173.44,43.26,27.32314,-17.11855,17.4,15.64
2012-04-03,191.71,-6.9,117.55777,262.33133,16.88,15.66
2012-04-04,333.3,-137.13,204.03769,227.55692,17.32,16.44
2012-04-05,-85.03,96.9,-66.70136,5.57217,17.19,16.7
2012-04-06,-95.33,-137.46,-395.89055,228.82484,16.75,16.7
2012-04-09,-107.1,-129.2,-179.26948,-56.51419,17.9,18.81
2012-04-10,139.11,-122.54,158.25432,-81.98159,18.19,20.39
2012-04-12,-68.48,-113.81,150.65752,-358.07609,19.04,17.2
2012-04-13,-3.02,83.33,450.29764,30.10081,17.47,19.55
2012-04-16,-211.95,-168.95,-263.0886,-123.92505,18.54,19.55
2012-04-17,62.44,-20.7,77.13778,-298.71148,18.55,18.46
2012-04-18,25.07,-108.69,58.63596,-123.28339,17.28,18.64
2012-04-19,29.27,2.4,6.82804,-90.01639,17.29,18.36
2012-04-20,36.78,-109.56,-96.57246,-329.98975,17.81,17.44
2012-04-23,51.42,21.65,208.18367,-127.59052,18.13,18.97
2012-04-24,-306.74,-17.55,-63.56621,5.94586,18.47,18.1
2012-04-25,-56.24,-95.5,28.45007,0.71311,19.01,16.82
2012-04-26,62.47,14.88,33.75015,181.79955,18.5,16.24
2012-04-27,-231.24,-6.33,-94.58575,328.85639,17.55,16.32
2012-04-30,-32.58,179.1,-10.4324,311.90431,17.31,17.15
2012-05-02,-126.47,-57.44,18.20327,-133.17507,16.47,16.88
2012-05-03,83.88,-95.31,115.85921,-134.4905,16.02,17.56
2012-05-04,-31.86,9.39,50.77242,-95.72575,16.34,19.16
2012-05-07,-275.02,-77.41,-3.97648,-444.01287,18.57,18.94
2012-05-08,36.65,-112.62,189.20682,-324.64951,17.28,19.05
2012-05-09,182.18,-105.43,134.30689,-346.80706,18.28,20.08
2012-05-10,-206.78,-111.1,-55.65658,-208.32434,17.83,18.83
2012-05-11,-165.43,-84.03,-117.41953,-166.75123,18.99,19.89
2012-05-14,-95.86,-203.12,66.43373,-157.69209,18.7,21.87
2012-05-15,75.18,-22.1,163.84387,-186.95879,19,21.97
2012-05-16,140.85,-96.57,214.82246,-490.64962,23.23,22.27
2012-05-17,-288.89,48.47,-64.48672,-48.70917,21.63,24.49
2012-05-18,-177.29,-322.93,129.05819,-428.55729,25.43,25.1
2012-05-21,-99.2,-121.72,-13.70841,-57.06159,24.77,22.01
2012-05-22,-267.66,-289.91,-97.98926,-5.95198,21.66,22.48
2012-05-23,-156.77,-302.38,191.88839,-382.46477,23.24,22.33
